$##### NOEUDS #####
GRID, 192, ,0.50000, 13.44000, 0.00000, ,345
GRID, 193, ,0.50000, 13.76000, 0.00000, ,345
GRID, 194, ,0.50000, 14.08000, 0.00000, ,345
GRID, 195, ,0.50000, 14.40000, 0.00000, ,345
GRID, 196, ,0.50000, 14.72000, 0.00000, ,345
GRID, 197, ,0.50000, 15.04000, 0.00000, ,345
GRID, 198, ,0.50000, 15.36000, 0.00000, ,345
GRID, 199, ,0.50000, 15.68000, 0.00000, ,345
GRID, 200, ,0.50000, 16.00000, 0.00000, ,345

$##### Connectivity #####
CBAR, 1, 11, 100, 101, 0.00000, -0.00000, 1.00000
CBAR, 2, 11, 101, 102, 0.00000, -0.00000, 1.00000
CBAR, 3, 11, 102, 103, 0.00000, -0.00000, 1.00000
CBAR, 4, 11, 103, 104, 0.00000, -0.00000, 1.00000
CBAR, 5, 11, 104, 105, 0.00000, -0.00000, 1.00000
CBAR, 6, 11, 105, 106, 0.00000, -0.00000, 1.00000
CBAR, 7, 11, 106, 107, 0.00000, -0.00000, 1.00000
CBAR, 8, 11, 107, 108, 0.00000, -0.00000, 1.00000
CBAR, 9, 11, 108, 109, 0.00000, -0.00000, 1.00000
CBAR, 10, 11, 109, 110, 0.00000, -0.00000, 1.00000
CBAR, 11, 11, 110, 111, 0.00000, -0.00000, 1.00000
CBAR, 12, 11, 111, 112, 0.00000, -0.00000, 1.00000
CBAR, 13, 11, 112, 113, 0.00000, -0.00000, 1.00000
CBAR, 14, 11, 113, 114, 0.00000, -0.00000, 1.00000
CBAR, 15, 11, 114, 115, 0.00000, -0.00000, 1.00000
CBAR, 16, 11, 115, 116, 0.00000, -0.00000, 1.00000
CBAR, 17, 11, 116, 117, 0.00000, -0.00000, 1.00000
CBAR, 18, 11, 117, 118, 0.00000, -0.00000, 1.00000
CBAR, 19, 11, 118, 119, 0.00000, -0.00000, 1.00000
CBAR, 20, 11, 119, 120, 0.00000, -0.00000, 1.00000
CBAR, 21, 11, 120, 121, 0.00000, -0.00000, 1.00000
CBAR, 22, 11, 121, 122, 0.00000, -0.00000, 1.00000
CBAR, 23, 11, 122, 123, 0.00000, -0.00000, 1.00000
CBAR, 24, 11, 123, 124, 0.00000, -0.00000, 1.00000
CBAR, 25, 11, 124, 125, 0.00000, -0.00000, 1.00000
CBAR, 26, 11, 125, 126, 0.00000, -0.00000, 1.00000
CBAR, 27, 11, 126, 127, 0.00000, -0.00000, 1.00000
CBAR, 28, 11, 127, 128, 0.00000, -0.00000, 1.00000
CBAR, 29, 11, 128, 129, 0.00000, -0.00000, 1.00000
CBAR, 30, 11, 129, 130, 0.00000, -0.00000, 1.00000
CBAR, 31, 11, 130, 131, 0.00000, -0.00000, 1.00000
CBAR, 32, 11, 131, 132, 0.00000, -0.00000, 1.00000
CBAR, 33, 11, 132, 133, 0.00000, -0.00000, 1.00000
CBAR, 34, 11, 133, 134, 0.00000, -0.00000, 1.00000
CBAR, 35, 11, 134, 135, 0.00000, -0.00000, 1.00000
CBAR, 36, 11, 135, 136, 0.00000, -0.00000, 1.00000
CBAR, 37, 11, 136, 137, 0.00000, -0.00000, 1.00000
CBAR, 38, 11, 137, 138, 0.00000, -0.00000, 1.00000
CBAR, 39, 11, 138, 139, 0.00000, -0.00000, 1.00000
CBAR, 40, 11, 139, 140, 0.00000, -0.00000, 1.00000
CBAR, 41, 11, 140, 141, 0.00000, -0.00000, 1.00000
CBAR, 42, 11, 141, 142, 0.00000, -0.00000, 1.00000
CBAR, 43, 11, 142, 143, 0.00000, -0.00000, 1.00000
CBAR, 44, 11, 143, 144, 0.00000, -0.00000, 1.00000
CBAR, 45, 11, 144, 145, 0.00000, -0.00000, 1.00000
CBAR, 46, 11, 145, 146, 0.00000, -0.00000, 1.00000
CBAR, 47, 11, 146, 147, 0.00000, -0.00000, 1.00000
CBAR, 48, 11, 147, 148, 0.00000, -0.00000, 1.00000
CBAR, 49, 11, 148, 149, 0.00000, -0.00000, 1.00000
CBAR, 50, 11, 149, 150, 0.00000, -0.00000, 1.00000
CBAR, 51, 11, 150, 151, 0.00000, -0.00000, 1.00000
CBAR, 52, 11, 151, 152, 0.00000, -0.00000, 1.00000
CBAR, 53, 11, 152, 153, 0.00000, -0.00000, 1.00000
CBAR, 54, 11, 153, 154, 0.00000, -0.00000, 1.00000
CBAR, 55, 11, 154, 155, 0.00000, -0.00000, 1.00000
CBAR, 56, 11, 155, 156, 0.00000, -0.00000, 1.00000
CBAR, 57, 11, 156, 157, 0.00000, -0.00000, 1.00000
CBAR, 58, 11, 157, 158, 0.00000, -0.00000, 1.00000
CBAR, 59, 11, 158, 159, 0.00000, -0.00000, 1.00000
CBAR, 60, 11, 159, 160, 0.00000, -0.00000, 1.00000
CBAR, 61, 11, 160, 161, 0.00000, -0.00000, 1.00000
CBAR, 62, 11, 161, 162, 0.00000, -0.00000, 1.00000
CBAR, 63, 11, 162, 163, 0.00000, -0.00000, 1.00000
CBAR, 64, 11, 163, 164, 0.00000, -0.00000, 1.00000
CBAR, 65, 11, 164, 165, 0.00000, -0.00000, 1.00000
CBAR, 66, 11, 165, 166, 0.00000, -0.00000, 1.00000
CBAR, 67, 11, 166, 167, 0.00000, -0.00000, 1.00000
CBAR, 68, 11, 167, 168, 0.00000, -0.00000, 1.00000
CBAR, 69, 11, 168, 169, 0.00000, -0.00000, 1.00000
CBAR, 70, 11, 169, 170, 0.00000, -0.00000, 1.00000
CBAR, 71, 11, 170, 171, 0.00000, -0.00000, 1.00000
CBAR, 72, 11, 171, 172, 0.00000, -0.00000, 1.00000
CBAR, 73, 11, 172, 173, 0.00000, -0.00000, 1.00000
CBAR, 74, 11, 173, 174, 0.00000, -0.00000, 1.00000
CBAR, 75, 11, 174, 175, 0.00000, -0.00000, 1.00000
CBAR, 76, 11, 175, 176, 0.00000, -0.00000, 1.00000
CBAR, 77, 11, 176, 177, 0.00000, -0.00000, 1.00000
CBAR, 78, 11, 177, 178, 0.00000, -0.00000, 1.00000
CBAR, 79, 11, 178, 179, 0.00000, -0.00000, 1.00000
CBAR, 80, 11, 179, 180, 0.00000, -0.00000, 1.00000
CBAR, 81, 11, 180, 181, 0.00000, -0.00000, 1.00000
CBAR, 82, 11, 181, 182, 0.00000, -0.00000, 1.00000
CBAR, 83, 11, 182, 183, 0.00000, -0.00000, 1.00000
CBAR, 84, 11, 183, 184, 0.00000, -0.00000, 1.00000
CBAR, 85, 11, 184, 185, 0.00000, -0.00000, 1.00000
CBAR, 86, 11, 185, 186, 0.00000, -0.00000, 1.00000
CBAR, 87, 11, 186, 187, 0.00000, -0.00000, 1.00000
CBAR, 88, 11, 187, 188, 0.00000, -0.00000, 1.00000
CBAR, 89, 11, 188, 189, 0.00000, -0.00000, 1.00000
CBAR, 90, 11, 189, 190, 0.00000, -0.00000, 1.00000
CBAR, 91, 11, 190, 191, 0.00000, -0.00000, 1.00000
CBAR, 92, 11, 191, 192, 0.00000, -0.00000, 1.00000
CBAR, 93, 11, 192, 193, 0.00000, -0.00000, 1.00000
CBAR, 94, 11, 193, 194, 0.00000, -0.00000, 1.00000
CBAR, 95, 11, 194, 195, 0.00000, -0.00000, 1.00000
CBAR, 96, 11, 195, 196, 0.00000, -0.00000, 1.00000
CBAR, 97, 11, 196, 197, 0.00000, -0.00000, 1.00000
CBAR, 98, 11, 197, 198, 0.00000, -0.00000, 1.00000
CBAR, 99, 11, 198, 199, 0.00000, -0.00000, 1.00000
CBAR, 100, 11, 199, 200, 0.00000, -0.00000, 1.00000

$##### Propriétés de sections #####
PBAR, 10, 11, 1, 1, 1, 1
MAT1, 11, 2E4, 5E6,

$##### Contrainte #####
SPC1, 150, 123456, 150,

$##### Charges #####
MOMENT, 103, 112, , 0, 0.0, 0.0, 1.0

$
ENDDATA
