NODE 0 0.0 0.0 0.0
NODE 1 0.2 0.0 0.0
NODE 2 0.4 0.0 0.0
NODE 3 0.6000000000000001 0.0 0.0
NODE 4 0.8 0.0 0.0
NODE 5 1.0 0.0 0.0
NODE 6 0.0 1.6 0.0
NODE 7 0.2 1.6 0.0
NODE 8 0.4 1.6 0.0
NODE 9 0.6000000000000001 1.6 0.0
NODE 10 0.8 1.6 0.0
NODE 11 1.0 1.6 0.0
NODE 12 0.0 3.2 0.0
NODE 13 0.2 3.2 0.0
NODE 14 0.4 3.2 0.0
NODE 15 0.6000000000000001 3.2 0.0
NODE 16 0.8 3.2 0.0
NODE 17 1.0 3.2 0.0
NODE 18 0.0 4.800000000000001 0.0
NODE 19 0.2 4.800000000000001 0.0
NODE 20 0.4 4.800000000000001 0.0
NODE 21 0.6000000000000001 4.800000000000001 0.0
NODE 22 0.8 4.800000000000001 0.0
NODE 23 1.0 4.800000000000001 0.0
NODE 24 0.0 6.4 0.0
NODE 25 0.2 6.4 0.0
NODE 26 0.4 6.4 0.0
NODE 27 0.6000000000000001 6.4 0.0
NODE 28 0.8 6.4 0.0
NODE 29 1.0 6.4 0.0
NODE 30 0.0 8.0 0.0
NODE 31 0.2 8.0 0.0
NODE 32 0.4 8.0 0.0
NODE 33 0.6000000000000001 8.0 0.0
NODE 34 0.8 8.0 0.0
NODE 35 1.0 8.0 0.0
NODE 36 0.0 9.600000000000001 0.0
NODE 37 0.2 9.600000000000001 0.0
NODE 38 0.4 9.600000000000001 0.0
NODE 39 0.6000000000000001 9.600000000000001 0.0
NODE 40 0.8 9.600000000000001 0.0
NODE 41 1.0 9.600000000000001 0.0
NODE 42 0.0 11.200000000000001 0.0
NODE 43 0.2 11.200000000000001 0.0
NODE 44 0.4 11.200000000000001 0.0
NODE 45 0.6000000000000001 11.200000000000001 0.0
NODE 46 0.8 11.200000000000001 0.0
NODE 47 1.0 11.200000000000001 0.0
NODE 48 0.0 12.8 0.0
NODE 49 0.2 12.8 0.0
NODE 50 0.4 12.8 0.0
NODE 51 0.6000000000000001 12.8 0.0
NODE 52 0.8 12.8 0.0
NODE 53 1.0 12.8 0.0
NODE 54 0.0 14.4 0.0
NODE 55 0.2 14.4 0.0
NODE 56 0.4 14.4 0.0
NODE 57 0.6000000000000001 14.4 0.0
NODE 58 0.8 14.4 0.0
NODE 59 1.0 14.4 0.0
NODE 60 0.0 16.0 0.0
NODE 61 0.2 16.0 0.0
NODE 62 0.4 16.0 0.0
NODE 63 0.6000000000000001 16.0 0.0
NODE 64 0.8 16.0 0.0
NODE 65 1.0 16.0 0.0
NODE 66 0.0 -16.0 0.0
NODE 67 0.2 -16.0 0.0
NODE 68 0.4 -16.0 0.0
NODE 69 0.6000000000000001 -16.0 0.0
NODE 70 0.8 -16.0 0.0
NODE 71 1.0 -16.0 0.0
NODE 72 0.0 -14.4 0.0
NODE 73 0.2 -14.4 0.0
NODE 74 0.4 -14.4 0.0
NODE 75 0.6000000000000001 -14.4 0.0
NODE 76 0.8 -14.4 0.0
NODE 77 1.0 -14.4 0.0
NODE 78 0.0 -12.8 0.0
NODE 79 0.2 -12.8 0.0
NODE 80 0.4 -12.8 0.0
NODE 81 0.6000000000000001 -12.8 0.0
NODE 82 0.8 -12.8 0.0
NODE 83 1.0 -12.8 0.0
NODE 84 0.0 -11.2 0.0
NODE 85 0.2 -11.2 0.0
NODE 86 0.4 -11.2 0.0
NODE 87 0.6000000000000001 -11.2 0.0
NODE 88 0.8 -11.2 0.0
NODE 89 1.0 -11.2 0.0
NODE 90 0.0 -9.6 0.0
NODE 91 0.2 -9.6 0.0
NODE 92 0.4 -9.6 0.0
NODE 93 0.6000000000000001 -9.6 0.0
NODE 94 0.8 -9.6 0.0
NODE 95 1.0 -9.6 0.0
NODE 96 0.0 -8.0 0.0
NODE 97 0.2 -8.0 0.0
NODE 98 0.4 -8.0 0.0
NODE 99 0.6000000000000001 -8.0 0.0
NODE 100 0.8 -8.0 0.0
NODE 101 1.0 -8.0 0.0
NODE 102 0.0 -6.399999999999999 0.0
NODE 103 0.2 -6.399999999999999 0.0
NODE 104 0.4 -6.399999999999999 0.0
NODE 105 0.6000000000000001 -6.399999999999999 0.0
NODE 106 0.8 -6.399999999999999 0.0
NODE 107 1.0 -6.399999999999999 0.0
NODE 108 0.0 -4.799999999999999 0.0
NODE 109 0.2 -4.799999999999999 0.0
NODE 110 0.4 -4.799999999999999 0.0
NODE 111 0.6000000000000001 -4.799999999999999 0.0
NODE 112 0.8 -4.799999999999999 0.0
NODE 113 1.0 -4.799999999999999 0.0
NODE 114 0.0 -3.1999999999999993 0.0
NODE 115 0.2 -3.1999999999999993 0.0
NODE 116 0.4 -3.1999999999999993 0.0
NODE 117 0.6000000000000001 -3.1999999999999993 0.0
NODE 118 0.8 -3.1999999999999993 0.0
NODE 119 1.0 -3.1999999999999993 0.0
NODE 120 0.0 -1.5999999999999996 0.0
NODE 121 0.2 -1.5999999999999996 0.0
NODE 122 0.4 -1.5999999999999996 0.0
NODE 123 0.6000000000000001 -1.5999999999999996 0.0
NODE 124 0.8 -1.5999999999999996 0.0
NODE 125 1.0 -1.5999999999999996 0.0
VORTEX 0 0 1 7 6
VORTEX 1 1 2 8 7
VORTEX 2 2 3 9 8
VORTEX 3 3 4 10 9
VORTEX 4 4 5 11 10
VORTEX 5 6 7 13 12
VORTEX 6 7 8 14 13
VORTEX 7 8 9 15 14
VORTEX 8 9 10 16 15
VORTEX 9 10 11 17 16
VORTEX 10 12 13 19 18
VORTEX 11 13 14 20 19
VORTEX 12 14 15 21 20
VORTEX 13 15 16 22 21
VORTEX 14 16 17 23 22
VORTEX 15 18 19 25 24
VORTEX 16 19 20 26 25
VORTEX 17 20 21 27 26
VORTEX 18 21 22 28 27
VORTEX 19 22 23 29 28
VORTEX 20 24 25 31 30
VORTEX 21 25 26 32 31
VORTEX 22 26 27 33 32
VORTEX 23 27 28 34 33
VORTEX 24 28 29 35 34
VORTEX 25 30 31 37 36
VORTEX 26 31 32 38 37
VORTEX 27 32 33 39 38
VORTEX 28 33 34 40 39
VORTEX 29 34 35 41 40
VORTEX 30 36 37 43 42
VORTEX 31 37 38 44 43
VORTEX 32 38 39 45 44
VORTEX 33 39 40 46 45
VORTEX 34 40 41 47 46
VORTEX 35 42 43 49 48
VORTEX 36 43 44 50 49
VORTEX 37 44 45 51 50
VORTEX 38 45 46 52 51
VORTEX 39 46 47 53 52
VORTEX 40 48 49 55 54
VORTEX 41 49 50 56 55
VORTEX 42 50 51 57 56
VORTEX 43 51 52 58 57
VORTEX 44 52 53 59 58
VORTEX 45 54 55 61 60
VORTEX 46 55 56 62 61
VORTEX 47 56 57 63 62
VORTEX 48 57 58 64 63
VORTEX 49 58 59 65 64
VORTEX 50 66 67 73 72
VORTEX 51 67 68 74 73
VORTEX 52 68 69 75 74
VORTEX 53 69 70 76 75
VORTEX 54 70 71 77 76
VORTEX 55 72 73 79 78
VORTEX 56 73 74 80 79
VORTEX 57 74 75 81 80
VORTEX 58 75 76 82 81
VORTEX 59 76 77 83 82
VORTEX 60 78 79 85 84
VORTEX 61 79 80 86 85
VORTEX 62 80 81 87 86
VORTEX 63 81 82 88 87
VORTEX 64 82 83 89 88
VORTEX 65 84 85 91 90
VORTEX 66 85 86 92 91
VORTEX 67 86 87 93 92
VORTEX 68 87 88 94 93
VORTEX 69 88 89 95 94
VORTEX 70 90 91 97 96
VORTEX 71 91 92 98 97
VORTEX 72 92 93 99 98
VORTEX 73 93 94 100 99
VORTEX 74 94 95 101 100
VORTEX 75 96 97 103 102
VORTEX 76 97 98 104 103
VORTEX 77 98 99 105 104
VORTEX 78 99 100 106 105
VORTEX 79 100 101 107 106
VORTEX 80 102 103 109 108
VORTEX 81 103 104 110 109
VORTEX 82 104 105 111 110
VORTEX 83 105 106 112 111
VORTEX 84 106 107 113 112
VORTEX 85 108 109 115 114
VORTEX 86 109 110 116 115
VORTEX 87 110 111 117 116
VORTEX 88 111 112 118 117
VORTEX 89 112 113 119 118
VORTEX 90 114 115 121 120
VORTEX 91 115 116 122 121
VORTEX 92 116 117 123 122
VORTEX 93 117 118 124 123
VORTEX 94 118 119 125 124
VORTEX 95 120 121 1 0
VORTEX 96 121 122 2 1
VORTEX 97 122 123 3 2
VORTEX 98 123 124 4 3
VORTEX 99 124 125 5 4
WINGSTATION 0 0 1 2 3 4
WINGSTATION 1 5 6 7 8 9
WINGSTATION 2 10 11 12 13 14
WINGSTATION 3 15 16 17 18 19
WINGSTATION 4 20 21 22 23 24
WINGSTATION 5 25 26 27 28 29
WINGSTATION 6 30 31 32 33 34
WINGSTATION 7 35 36 37 38 39
WINGSTATION 8 40 41 42 43 44
WINGSTATION 9 45 46 47 48 49
WINGSTATION 10 50 51 52 53 54
WINGSTATION 11 55 56 57 58 59
WINGSTATION 12 60 61 62 63 64
WINGSTATION 13 65 66 67 68 69
WINGSTATION 14 70 71 72 73 74
WINGSTATION 15 75 76 77 78 79
WINGSTATION 16 80 81 82 83 84
WINGSTATION 17 85 86 87 88 89
WINGSTATION 18 90 91 92 93 94
WINGSTATION 19 95 96 97 98 99
WING 0 0 1 2 3 4 5 6 7 8 9
WING 1 19 18 17 16 15 14 13 12 11 10
